"PID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","EUmember"
187,187,"RWA","Rwanda","RWANDA","Rwanda","Rwanda","","Belgian East Africa|Ruanda-Urundi","","Rwanda ","Ruanda ","<U+0420><U+0443><U+0430><U+043D><U+0434><U+0430>","<U+0631><U+0648><U+0627><U+0646><U+062F><U+0627>","<U+5362><U+65FA><U+8FBE>","","","Rwanda","RW",NA,"RW",646,"19620701","Present",NA
