"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
15796,118,"KEN","Kenya",2,"Coast",12,"Tana River",57,"Garsen",237,"Bilisa","","Kata","Location"
15797,118,"KEN","Kenya",2,"Coast",12,"Tana River",57,"Garsen",238,"Chara","","Kata","Location"
15798,118,"KEN","Kenya",2,"Coast",12,"Tana River",57,"Garsen",239,"Ndera","","Kata","Location"
15799,118,"KEN","Kenya",2,"Coast",12,"Tana River",57,"Garsen",240,"Ngao","","Kata","Location"
15800,118,"KEN","Kenya",2,"Coast",12,"Tana River",57,"Garsen",241,"Salama","","Kata","Location"
15801,118,"KEN","Kenya",2,"Coast",12,"Tana River",58,"Madogo",242,"Kora Game Reserve","","Kata","Location"
15802,118,"KEN","Kenya",2,"Coast",12,"Tana River",58,"Madogo",243,"Madogo","","Kata","Location"
15803,118,"KEN","Kenya",2,"Coast",12,"Tana River",58,"Madogo",244,"Mbalambala","","Kata","Location"
15804,118,"KEN","Kenya",2,"Coast",12,"Tana River",58,"Madogo",245,"Saka","","Kata","Location"
15805,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",246,"Embu Municipality","","Kata","Location"
15806,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",247,"Kagaari South","","Kata","Location"
15807,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",248,"Karaba","","Kata","Location"
15808,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",249,"Kiambere","","Kata","Location"
15809,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",250,"Makima","","Kata","Location"
15810,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",251,"Mavuria","","Kata","Location"
15811,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",252,"Mbeti North","","Kata","Location"
15812,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",253,"Mbeti South","","Kata","Location"
15813,118,"KEN","Kenya",3,"Eastern",13,"Embu",59,"Gachoka",254,"Nthawa","","Kata","Location"
15814,118,"KEN","Kenya",3,"Eastern",13,"Embu",60,"Manyatta",255,"Gaturi North","","Kata","Location"
15815,118,"KEN","Kenya",3,"Eastern",13,"Embu",60,"Manyatta",256,"Gaturi South","","Kata","Location"
15816,118,"KEN","Kenya",3,"Eastern",13,"Embu",60,"Manyatta",257,"Kagaari South","","Kata","Location"
15817,118,"KEN","Kenya",3,"Eastern",13,"Embu",60,"Manyatta",258,"Ngandori","","Kata","Location"
15818,118,"KEN","Kenya",3,"Eastern",13,"Embu",60,"Manyatta",259,"Nginda","","Kata","Location"
15819,118,"KEN","Kenya",3,"Eastern",13,"Embu",61,"Mt. Kenya Forest",260,"Mt. Kenya Forest","","Kata","Location"
15820,118,"KEN","Kenya",3,"Eastern",13,"Embu",62,"Runyenjes",261,"Kagaari North","","Kata","Location"
15821,118,"KEN","Kenya",3,"Eastern",13,"Embu",62,"Runyenjes",262,"Kagaari South","","Kata","Location"
15822,118,"KEN","Kenya",3,"Eastern",13,"Embu",62,"Runyenjes",263,"Karingani","","Kata","Location"
15823,118,"KEN","Kenya",3,"Eastern",13,"Embu",62,"Runyenjes",264,"Kyeni North","","Kata","Location"
15824,118,"KEN","Kenya",3,"Eastern",13,"Embu",62,"Runyenjes",265,"Kyeni South","","Kata","Location"
15825,118,"KEN","Kenya",3,"Eastern",13,"Embu",62,"Runyenjes",266,"Magumoni","","Kata","Location"
15826,118,"KEN","Kenya",3,"Eastern",13,"Embu",62,"Runyenjes",267,"Mwonge","","Kata","Location"
15827,118,"KEN","Kenya",3,"Eastern",13,"Embu",63,"Siagako",268,"Evurore","","Kata","Location"
15828,118,"KEN","Kenya",3,"Eastern",13,"Embu",63,"Siagako",269,"Kagaari South","","Kata","Location"
15829,118,"KEN","Kenya",3,"Eastern",13,"Embu",63,"Siagako",270,"Kiangombe","","Kata","Location"
15830,118,"KEN","Kenya",3,"Eastern",13,"Embu",63,"Siagako",271,"Kyeni South","","Kata","Location"
15831,118,"KEN","Kenya",3,"Eastern",13,"Embu",63,"Siagako",272,"Muminji","","Kata","Location"
15832,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",64,"Central",273,"Central","","Kata","Location"
15833,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",64,"Central",274,"Oldonyiro","","Kata","Location"
15834,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",64,"Central",275,"West","","Kata","Location"
15835,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",65,"Garba Tulla",276,"Garba Tulla","","Kata","Location"
15836,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",65,"Garba Tulla",277,"Kinna","","Kata","Location"
15837,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",65,"Garba Tulla",278,"Kulamawe","","Kata","Location"
15838,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",66,"Merti",279,"Bisan Biliku","","Kata","Location"
15839,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",66,"Merti",280,"Malkagalla","","Kata","Location"
15840,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",66,"Merti",281,"Merti","","Kata","Location"
15841,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",67,"Sericho",282,"Modogashe","","Kata","Location"
15842,118,"KEN","Kenya",3,"Eastern",14,"Isiolo",67,"Sericho",283,"Sericho","","Kata","Location"
15843,118,"KEN","Kenya",3,"Eastern",15,"Kitui",68,"Central",284,"Changwithia","","Kata","Location"
15844,118,"KEN","Kenya",3,"Eastern",15,"Kitui",68,"Central",285,"Kisasi","","Kata","Location"
15845,118,"KEN","Kenya",3,"Eastern",15,"Kitui",68,"Central",286,"Miambani","","Kata","Location"
15846,118,"KEN","Kenya",3,"Eastern",15,"Kitui",68,"Central",287,"Mulango","","Kata","Location"
15847,118,"KEN","Kenya",3,"Eastern",15,"Kitui",68,"Central",288,"Nzambani","","Kata","Location"
15848,118,"KEN","Kenya",3,"Eastern",15,"Kitui",69,"Kwa-Vonza",289,"B2 Yatta","","Kata","Location"
15849,118,"KEN","Kenya",3,"Eastern",15,"Kitui",69,"Kwa-Vonza",290,"Kanyangi","","Kata","Location"
15850,118,"KEN","Kenya",3,"Eastern",15,"Kitui",69,"Kwa-Vonza",291,"Matinyani","","Kata","Location"
15851,118,"KEN","Kenya",3,"Eastern",15,"Kitui",69,"Kwa-Vonza",292,"Mutonguni","","Kata","Location"
15852,118,"KEN","Kenya",3,"Eastern",15,"Kitui",69,"Kwa-Vonza",293,"Yatta","","Kata","Location"
15853,118,"KEN","Kenya",3,"Eastern",15,"Kitui",70,"Kyuso",294,"Katse","","Kata","Location"
15854,118,"KEN","Kenya",3,"Eastern",15,"Kitui",70,"Kyuso",295,"Kyuso","","Kata","Location"
15855,118,"KEN","Kenya",3,"Eastern",15,"Kitui",70,"Kyuso",296,"Mivukoni","","Kata","Location"
15856,118,"KEN","Kenya",3,"Eastern",15,"Kitui",70,"Kyuso",297,"Ngomeni","","Kata","Location"
15857,118,"KEN","Kenya",3,"Eastern",15,"Kitui",70,"Kyuso",298,"Tharaka","","Kata","Location"
15858,118,"KEN","Kenya",3,"Eastern",15,"Kitui",70,"Kyuso",299,"Tseikuru","","Kata","Location"
15859,118,"KEN","Kenya",3,"Eastern",15,"Kitui",70,"Kyuso",300,"Ukasi","","Kata","Location"
15860,118,"KEN","Kenya",3,"Eastern",15,"Kitui",71,"Mutito",301,"Endau","","Kata","Location"
15861,118,"KEN","Kenya",3,"Eastern",15,"Kitui",71,"Mutito",302,"Mui","","Kata","Location"
15862,118,"KEN","Kenya",3,"Eastern",15,"Kitui",71,"Mutito",303,"Mutito","","Kata","Location"
15863,118,"KEN","Kenya",3,"Eastern",15,"Kitui",71,"Mutito",304,"Mutyangome","","Kata","Location"
15864,118,"KEN","Kenya",3,"Eastern",15,"Kitui",71,"Mutito",305,"Nuu","","Kata","Location"
15865,118,"KEN","Kenya",3,"Eastern",15,"Kitui",71,"Mutito",306,"Zombe","","Kata","Location"
15866,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",307,"Athi","","Kata","Location"
15867,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",308,"Ikanga","","Kata","Location"
15868,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",309,"Ikutha","","Kata","Location"
15869,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",310,"Kanziko","","Kata","Location"
15870,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",311,"Mathima","","Kata","Location"
15871,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",312,"Mutha","","Kata","Location"
15872,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",313,"Mutomo","","Kata","Location"
15873,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",314,"Tsavo East National Park","","Kata","Location"
15874,118,"KEN","Kenya",3,"Eastern",15,"Kitui",72,"Mutomo",315,"Voo","","Kata","Location"
15875,118,"KEN","Kenya",3,"Eastern",15,"Kitui",73,"Mwingi",316,"Endui","","Kata","Location"
15876,118,"KEN","Kenya",3,"Eastern",15,"Kitui",73,"Mwingi",317,"Migwani","","Kata","Location"
15877,118,"KEN","Kenya",3,"Eastern",15,"Kitui",73,"Mwingi",318,"Mwingi","","Kata","Location"
15878,118,"KEN","Kenya",3,"Eastern",16,"Machakos",74,"Central",319,"Mumbuni","","Kata","Location"
15879,118,"KEN","Kenya",3,"Eastern",16,"Machakos",74,"Central",320,"Muputi","","Kata","Location"
15880,118,"KEN","Kenya",3,"Eastern",16,"Machakos",74,"Central",321,"Mutituni","","Kata","Location"
15881,118,"KEN","Kenya",3,"Eastern",16,"Machakos",75,"Kangundo",322,"Kakuyuni","","Kata","Location"
15882,118,"KEN","Kenya",3,"Eastern",16,"Machakos",75,"Kangundo",323,"Kangundo","","Kata","Location"
15883,118,"KEN","Kenya",3,"Eastern",16,"Machakos",75,"Kangundo",324,"Kyanzavi","","Kata","Location"
15884,118,"KEN","Kenya",3,"Eastern",16,"Machakos",75,"Kangundo",325,"Matungulu","","Kata","Location"
15885,118,"KEN","Kenya",3,"Eastern",16,"Machakos",76,"Kathiani",326,"Iveti","","Kata","Location"
15886,118,"KEN","Kenya",3,"Eastern",16,"Machakos",76,"Kathiani",327,"Kakuyuni","","Kata","Location"
15887,118,"KEN","Kenya",3,"Eastern",16,"Machakos",76,"Kathiani",328,"Mitaboni","","Kata","Location"
15888,118,"KEN","Kenya",3,"Eastern",16,"Machakos",76,"Kathiani",329,"S/Area","","Kata","Location"
15889,118,"KEN","Kenya",3,"Eastern",16,"Machakos",77,"Masinga",330,"Ekalakala","","Kata","Location"
15890,118,"KEN","Kenya",3,"Eastern",16,"Machakos",77,"Masinga",331,"Makima","","Kata","Location"
15891,118,"KEN","Kenya",3,"Eastern",16,"Machakos",77,"Masinga",332,"Masinga","","Kata","Location"
15892,118,"KEN","Kenya",3,"Eastern",16,"Machakos",77,"Masinga",333,"Ndithini","","Kata","Location"
15893,118,"KEN","Kenya",3,"Eastern",16,"Machakos",78,"Mwala",334,"Kibauni","","Kata","Location"
15894,118,"KEN","Kenya",3,"Eastern",16,"Machakos",78,"Mwala",335,"Masii","","Kata","Location"
15895,118,"KEN","Kenya",3,"Eastern",16,"Machakos",78,"Mwala",336,"Mbiuni","","Kata","Location"
15896,118,"KEN","Kenya",3,"Eastern",16,"Machakos",78,"Mwala",337,"Muthetheni","","Kata","Location"
15897,118,"KEN","Kenya",3,"Eastern",16,"Machakos",78,"Mwala",338,"Mwala","","Kata","Location"
15898,118,"KEN","Kenya",3,"Eastern",16,"Machakos",78,"Mwala",339,"Wamunyu","","Kata","Location"
15899,118,"KEN","Kenya",3,"Eastern",16,"Machakos",79,"Yatta",340,"Kinyaata","","Kata","Location"
15900,118,"KEN","Kenya",3,"Eastern",16,"Machakos",79,"Yatta",341,"Matuu","","Kata","Location"
15901,118,"KEN","Kenya",3,"Eastern",16,"Machakos",79,"Yatta",342,"Ndalani","","Kata","Location"
15902,118,"KEN","Kenya",3,"Eastern",17,"Makueni",80,"Kibwezi",343,"Kikumbulyu","","Kata","Location"
15903,118,"KEN","Kenya",3,"Eastern",17,"Makueni",80,"Kibwezi",344,"Makindu","","Kata","Location"
15904,118,"KEN","Kenya",3,"Eastern",17,"Makueni",80,"Kibwezi",345,"Mtito Andei","","Kata","Location"
15905,118,"KEN","Kenya",3,"Eastern",17,"Makueni",80,"Kibwezi",346,"Ngwata","","Kata","Location"
15906,118,"KEN","Kenya",3,"Eastern",17,"Makueni",81,"Kilome",347,"Kalama","","Kata","Location"
15907,118,"KEN","Kenya",3,"Eastern",17,"Makueni",81,"Kilome",348,"Kasikeu","","Kata","Location"
15908,118,"KEN","Kenya",3,"Eastern",17,"Makueni",81,"Kilome",349,"Kilungu","","Kata","Location"
15909,118,"KEN","Kenya",3,"Eastern",17,"Makueni",81,"Kilome",350,"Kithembe","","Kata","Location"
15910,118,"KEN","Kenya",3,"Eastern",17,"Makueni",81,"Kilome",351,"Mukaa","","Kata","Location"
15911,118,"KEN","Kenya",3,"Eastern",17,"Makueni",81,"Kilome",352,"Ukia","","Kata","Location"
15912,118,"KEN","Kenya",3,"Eastern",17,"Makueni",82,"Makueni",353,"Kalawa","","Kata","Location"
15913,118,"KEN","Kenya",3,"Eastern",17,"Makueni",82,"Makueni",354,"Kathonzweni","","Kata","Location"
15914,118,"KEN","Kenya",3,"Eastern",17,"Makueni",82,"Makueni",355,"Makueni","","Kata","Location"
15915,118,"KEN","Kenya",3,"Eastern",17,"Makueni",82,"Makueni",356,"Mavindini","","Kata","Location"
15916,118,"KEN","Kenya",3,"Eastern",17,"Makueni",82,"Makueni",357,"Mbitini","","Kata","Location"
15917,118,"KEN","Kenya",3,"Eastern",17,"Makueni",82,"Makueni",358,"Nzaui","","Kata","Location"
15918,118,"KEN","Kenya",3,"Eastern",17,"Makueni",83,"Mbooni",359,"Kisau","","Kata","Location"
15919,118,"KEN","Kenya",3,"Eastern",17,"Makueni",83,"Mbooni",360,"Kiteta","","Kata","Location"
15920,118,"KEN","Kenya",3,"Eastern",17,"Makueni",83,"Mbooni",361,"Mbooni","","Kata","Location"
15921,118,"KEN","Kenya",3,"Eastern",17,"Makueni",83,"Mbooni",362,"Tulimani","","Kata","Location"
15922,118,"KEN","Kenya",3,"Eastern",17,"Makueni",84,"Tsavo West National Park",363,"Tsavo West National Park","","Kata","Location"
15923,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",85,"Central",364,"Karare","","Kata","Location"
15924,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",85,"Central",365,"Mountain","","Kata","Location"
15925,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",85,"Central",366,"Sagante","","Kata","Location"
15926,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",86,"Laisamis",367,"Korr","","Kata","Location"
15927,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",86,"Laisamis",368,"Logologo","","Kata","Location"
15928,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",87,"Loiyangalani",369,"Kargi","","Kata","Location"
15929,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",87,"Loiyangalani",370,"Loiyangalani","","Kata","Location"
15930,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",88,"Moyale",371,"Butiye","","Kata","Location"
15931,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",88,"Moyale",372,"Godoma","","Kata","Location"
15932,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",89,"North Horr",373,"Bubisa","","Kata","Location"
15933,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",89,"North Horr",374,"Dukana","","Kata","Location"
15934,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",89,"North Horr",375,"Maikona","","Kata","Location"
15935,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",89,"North Horr",376,"North Horr","","Kata","Location"
15936,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",90,"Sololo",377,"Sololo","","Kata","Location"
15937,118,"KEN","Kenya",3,"Eastern",18,"Marsabit",90,"Sololo",378,"Uran","","Kata","Location"
15938,118,"KEN","Kenya",3,"Eastern",19,"Meru",91,"Central Imenti",379,"Abothuguchi","","Kata","Location"
15939,118,"KEN","Kenya",3,"Eastern",19,"Meru",91,"Central Imenti",380,"Gatimbi","","Kata","Location"
15940,118,"KEN","Kenya",3,"Eastern",19,"Meru",91,"Central Imenti",381,"Giaki","","Kata","Location"
15941,118,"KEN","Kenya",3,"Eastern",19,"Meru",91,"Central Imenti",382,"Kibirichia","","Kata","Location"
15942,118,"KEN","Kenya",3,"Eastern",19,"Meru",91,"Central Imenti",383,"Mbeu","","Kata","Location"
15943,118,"KEN","Kenya",3,"Eastern",19,"Meru",91,"Central Imenti",384,"Mwangathia","","Kata","Location"
15944,118,"KEN","Kenya",3,"Eastern",19,"Meru",92,"Igembe",385,"Akachiu","","Kata","Location"
15945,118,"KEN","Kenya",3,"Eastern",19,"Meru",92,"Igembe",386,"Athiru/Ruujine","","Kata","Location"
15946,118,"KEN","Kenya",3,"Eastern",19,"Meru",92,"Igembe",387,"Ithima","","Kata","Location"
15947,118,"KEN","Kenya",3,"Eastern",19,"Meru",92,"Igembe",388,"Kiegoi","","Kata","Location"
15948,118,"KEN","Kenya",3,"Eastern",19,"Meru",92,"Igembe",389,"Maua","","Kata","Location"
15949,118,"KEN","Kenya",3,"Eastern",19,"Meru",93,"Meru National Park",390,"Meru National Park","","Kata","Location"
15950,118,"KEN","Kenya",3,"Eastern",19,"Meru",94,"Mount Kenya Forest",391,"Mount Kenya Forest","","Kata","Location"
15951,118,"KEN","Kenya",3,"Eastern",19,"Meru",95,"North Imenti",392,"Kianjai","","Kata","Location"
15952,118,"KEN","Kenya",3,"Eastern",19,"Meru",95,"North Imenti",393,"Kiirua","","Kata","Location"
15953,118,"KEN","Kenya",3,"Eastern",19,"Meru",95,"North Imenti",394,"Mbeu","","Kata","Location"
15954,118,"KEN","Kenya",3,"Eastern",19,"Meru",95,"North Imenti",395,"Ntima","","Kata","Location"
15955,118,"KEN","Kenya",3,"Eastern",19,"Meru",95,"North Imenti",396,"Nyaki","","Kata","Location"
15956,118,"KEN","Kenya",3,"Eastern",19,"Meru",95,"North Imenti",397,"Ruiri","","Kata","Location"
15957,118,"KEN","Kenya",3,"Eastern",19,"Meru",95,"North Imenti",398,"Uringu","","Kata","Location"
15958,118,"KEN","Kenya",3,"Eastern",19,"Meru",96,"Ntonyiri",399,"Antubetwe/Kiongo","","Kata","Location"
15959,118,"KEN","Kenya",3,"Eastern",19,"Meru",96,"Ntonyiri",400,"Ithima","","Kata","Location"
15960,118,"KEN","Kenya",3,"Eastern",19,"Meru",96,"Ntonyiri",401,"Mutuati","","Kata","Location"
15961,118,"KEN","Kenya",3,"Eastern",19,"Meru",97,"South Imenti",402,"Abogeta","","Kata","Location"
15962,118,"KEN","Kenya",3,"Eastern",19,"Meru",97,"South Imenti",403,"Igoji","","Kata","Location"
15963,118,"KEN","Kenya",3,"Eastern",19,"Meru",97,"South Imenti",404,"Igoki","","Kata","Location"
15964,118,"KEN","Kenya",3,"Eastern",19,"Meru",97,"South Imenti",405,"Kanyakine","","Kata","Location"
15965,118,"KEN","Kenya",3,"Eastern",19,"Meru",97,"South Imenti",406,"Miitine","","Kata","Location"
15966,118,"KEN","Kenya",3,"Eastern",19,"Meru",97,"South Imenti",407,"Mitunguu","","Kata","Location"
15967,118,"KEN","Kenya",3,"Eastern",19,"Meru",97,"South Imenti",408,"Mwangathia","","Kata","Location"
15968,118,"KEN","Kenya",3,"Eastern",19,"Meru",97,"South Imenti",409,"Nkuene","","Kata","Location"
15969,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",410,"Akachiu","","Kata","Location"
15970,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",411,"Akithi","","Kata","Location"
15971,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",412,"Kangeta","","Kata","Location"
15972,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",413,"Karama","","Kata","Location"
15973,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",414,"Kianjai","","Kata","Location"
15974,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",415,"Maua","","Kata","Location"
15975,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",416,"Mikinduri","","Kata","Location"
15976,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",417,"Mituntu","","Kata","Location"
15977,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",418,"Muthara","","Kata","Location"
15978,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",419,"Njia Cia Mwendwa","","Kata","Location"
15979,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",420,"Thangatha","","Kata","Location"
15980,118,"KEN","Kenya",3,"Eastern",19,"Meru",98,"Tigania",421,"Uringu","","Kata","Location"
15981,118,"KEN","Kenya",3,"Eastern",19,"Meru",99,"Timau",422,"Kirimara","","Kata","Location"
15982,118,"KEN","Kenya",3,"Eastern",19,"Meru",99,"Timau",423,"Kisima","","Kata","Location"
15983,118,"KEN","Kenya",3,"Eastern",19,"Meru",99,"Timau",424,"Ontulili","","Kata","Location"
15984,118,"KEN","Kenya",3,"Eastern",20,"Nithi",100,"Mount Kenya Forest",425,"Karingani","","Kata","Location"
15985,118,"KEN","Kenya",3,"Eastern",20,"Nithi",100,"Mount Kenya Forest",426,"Muthambi","","Kata","Location"
15986,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",427,"Chogoria","","Kata","Location"
15987,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",428,"Igoji","","Kata","Location"
15988,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",429,"Kanjuki","","Kata","Location"
15989,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",430,"Kanyakine","","Kata","Location"
15990,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",431,"Karingani","","Kata","Location"
15991,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",432,"Kiera","","Kata","Location"
15992,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",433,"Magumoni","","Kata","Location"
15993,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",434,"Miitine","","Kata","Location"
15994,118,"KEN","Kenya",3,"Eastern",20,"Nithi",101,"Nithi",435,"Muthambi","","Kata","Location"
15995,118,"KEN","Kenya",3,"Eastern",20,"Nithi",102,"Tharaka",436,"Gikingo","","Kata","Location"
15996,118,"KEN","Kenya",3,"Eastern",20,"Nithi",102,"Tharaka",437,"Marimanti","","Kata","Location"
15997,118,"KEN","Kenya",3,"Eastern",20,"Nithi",102,"Tharaka",438,"North Tharaka","","Kata","Location"
15998,118,"KEN","Kenya",3,"Eastern",20,"Nithi",102,"Tharaka",439,"South Tharaka","","Kata","Location"
15999,118,"KEN","Kenya",3,"Eastern",21,"Wajir",103,"Bute",440,"Godoma","","Kata","Location"
16000,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",104,"Central",441,"Ngara","","Kata","Location"
16001,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",104,"Central",442,"Starehe","","Kata","Location"
16002,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",105,"Dagoretti",443,"Kangemi","","Kata","Location"
16003,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",105,"Dagoretti",444,"Kawangware","","Kata","Location"
16004,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",105,"Dagoretti",445,"Mutuini","","Kata","Location"
16005,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",105,"Dagoretti",446,"Riruta","","Kata","Location"
16006,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",105,"Dagoretti",447,"Waithaka","","Kata","Location"
16007,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",106,"Embakasi",448,"Dandora","","Kata","Location"
16008,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",106,"Embakasi",449,"Embakasi","","Kata","Location"
16009,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",106,"Embakasi",450,"Kariobangi","","Kata","Location"
16010,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",106,"Embakasi",451,"Njiru","","Kata","Location"
16011,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",107,"Kasarani",452,"Kahawa","","Kata","Location"
16012,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",107,"Kasarani",453,"Kariobangi","","Kata","Location"
16013,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",107,"Kasarani",454,"Kasarani (Ruaraka)","","Kata","Location"
16014,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",107,"Kasarani",455,"Mathare","","Kata","Location"
16015,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",107,"Kasarani",456,"Roysambu","","Kata","Location"
16016,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",108,"Kibera",457,"Karen/Langata","","Kata","Location"
16017,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",108,"Kibera",458,"Kenyatta/Golf Course","","Kata","Location"
16018,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",108,"Kibera",459,"Kibera/Woodley","","Kata","Location"
16019,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",108,"Kibera",460,"Mugumoini","","Kata","Location"
16020,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",109,"Makadara",461,"Kaloleni/Makongeni","","Kata","Location"
16021,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",109,"Makadara",462,"Makadara","","Kata","Location"
16022,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",109,"Makadara",463,"Maringo/Mbotela","","Kata","Location"
16023,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",109,"Makadara",464,"Viwanda","","Kata","Location"
16024,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",110,"Parklands/Westlands",465,"Kilimani","","Kata","Location"
16025,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",110,"Parklands/Westlands",466,"Parklands","","Kata","Location"
16026,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",111,"Pumwani",467,"Bahati","","Kata","Location"
16027,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",111,"Pumwani",468,"Eastleigh","","Kata","Location"
16028,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",111,"Pumwani",469,"Kamukunji","","Kata","Location"
16029,118,"KEN","Kenya",4,"Nairobi",22,"Nairobi",111,"Pumwani",470,"Pumwani","","Kata","Location"
16030,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",112,"Bura",471,"Bura","","Kata","Location"
16031,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",112,"Bura",472,"Masababu","","Kata","Location"
16032,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",113,"Central",473,"Garissa Township","","Kata","Location"
16033,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",113,"Central",474,"Sankuri","","Kata","Location"
16034,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",114,"Dadaab",475,"Dadaab","","Kata","Location"
16035,118,"KEN","Kenya",5,"North-Eastern",23,"Garissa",115,"Hulugho",476,"Bulagolol","","Kata","Location"
